item_id,category,stock_level,reorder_point,reorder_frequency_days,lead_time_days,daily_demand,demand_std_dev,item_popularity_score,storage_location_id,zone,picking_time_seconds,handling_cost_per_unit,unit_price,holding_cost_per_unit_day,stockout_count_last_month,order_fulfillment_rate,total_orders_last_month,turnover_ratio,layout_efficiency_score,last_restock_date,forecasted_demand_next_7d,KPI_score
ITM10796,Automotive,107,61,9,5,27.84,9.52,1.0,L59,A,57,2.44,135.91,0.67,1,0.78,313,12.93,0.47,2024-03-14,15.63,0.735
ITM10797,Apparel,213,94,11,8,37.42,0.76,0.42,L42,C,95,3.05,81.29,1.7,8,0.7,354,5.01,0.29,2024-02-05,268.91,0.335
ITM10798,Groceries,123,79,8,8,11.63,1.82,0.49,L44,C,79,4.23,22.44,0.76,3,0.9,537,2.1,0.47,2024-09-28,226.63,0.566
ITM10799,Groceries,290,46,4,8,4.0,5.92,0.83,L98,D,56,1.97,150.23,0.54,3,0.71,789,3.86,0.58,2024-10-15,136.4,0.595
ITM10800,Groceries,115,74,3,2,8.64,7.51,0.18,L49,B,19,4.8,195.81,1.11,3,0.76,174,7.15,0.74,2024-01-05,230.51,0.624
ITM10801,Groceries,442,60,4,2,22.65,5.61,0.45,L36,D,89,2.6,22.92,0.36,4,0.92,667,8.21,0.41,2024-11-08,280.69,0.659
ITM10802,Pharma,398,10,3,6,25.81,3.87,0.18,L97,D,22,4.8,11.17,1.62,9,0.9,791,14.19,0.92,2024-11-28,91.17,0.611
ITM10803,Automotive,217,30,12,8,19.66,9.79,0.23,L54,C,67,4.46,168.04,1.39,7,0.72,695,1.23,0.59,2024-03-25,92.89,0.399
ITM10804,Apparel,20,62,12,7,22.56,7.19,0.1,L33,A,93,3.95,29.43,1.56,3,0.9,130,11.61,0.52,2024-08-13,149.97,0.623
ITM10805,Apparel,426,25,11,9,24.04,8.4,0.11,L11,A,77,2.6,25.51,0.86,2,0.98,921,2.02,0.68,2024-06-28,215.0,0.633
ITM10806,Groceries,397,70,12,6,38.7,0.88,0.44,L61,B,93,3.14,182.96,1.69,0,0.72,670,2.09,0.33,2024-04-19,297.98,0.469
ITM10807,Groceries,186,63,14,3,6.16,2.74,0.83,L3,C,95,4.27,25.12,1.04,1,0.82,224,10.16,0.29,2024-11-17,57.25,0.633
ITM10808,Electronics,145,49,10,4,38.68,4.05,0.63,L96,C,166,2.95,31.66,0.28,3,0.92,725,13.73,0.48,2024-03-18,109.22,0.775
ITM10809,Automotive,332,35,9,2,34.74,2.23,0.67,L70,D,153,3.82,118.22,0.53,8,0.9,174,5.03,0.23,2024-07-29,115.4,0.48
ITM10810,Pharma,100,89,5,8,37.34,1.19,0.57,L7,C,72,4.06,153.79,1.45,0,0.77,397,4.77,0.5,2024-11-11,220.49,0.573
ITM10811,Apparel,437,74,10,3,36.99,2.64,0.84,L45,D,52,2.81,85.92,1.8,5,0.75,938,9.65,0.74,2024-12-17,267.11,0.547
ITM10812,Electronics,270,83,4,6,24.06,5.57,0.89,L29,B,160,2.91,89.91,0.28,5,0.94,416,11.87,0.85,2024-08-14,63.3,0.788
ITM10813,Electronics,188,73,4,6,11.36,7.11,0.86,L84,C,167,1.39,130.2,1.74,9,0.99,584,13.17,0.66,2024-04-21,216.96,0.552
ITM10814,Apparel,496,52,13,2,27.29,7.85,0.83,L9,C,39,1.6,106.03,1.62,2,0.93,464,4.5,0.75,2024-02-14,273.79,0.594
ITM10815,Pharma,92,26,12,6,47.94,0.91,0.26,L100,D,76,4.57,13.54,0.78,9,0.99,927,11.36,0.87,2024-02-21,45.18,0.665
ITM10816,Electronics,160,68,5,7,29.84,4.57,0.63,L84,C,33,4.28,31.58,1.41,8,0.88,892,5.3,0.82,2024-03-12,194.17,0.51
ITM10817,Electronics,89,32,9,6,1.54,1.66,0.62,L6,A,110,0.55,120.5,0.46,9,0.98,623,8.63,0.46,2024-03-04,68.69,0.577
ITM10818,Automotive,281,16,3,5,3.93,4.6,0.58,L97,B,115,4.41,160.8,1.65,2,0.91,773,3.67,0.66,2024-10-28,137.93,0.558
ITM10819,Pharma,359,53,10,9,49.65,4.62,0.53,L4,A,110,0.61,154.99,1.35,0,0.97,301,3.04,0.41,2024-07-15,46.77,0.582
ITM10820,Electronics,327,62,14,4,4.53,5.23,0.18,L32,D,17,2.56,150.61,0.93,1,0.75,657,14.09,0.66,2024-06-28,208.25,0.757
ITM10821,Pharma,264,80,9,6,3.26,8.98,0.19,L26,D,105,0.8,156.54,1.74,3,0.94,770,8.66,0.54,2024-08-07,126.4,0.577
ITM10822,Apparel,22,88,6,9,18.3,8.15,0.91,L3,D,171,4.86,18.44,0.36,3,0.76,618,1.06,0.5,2024-06-10,174.5,0.57
ITM10823,Groceries,356,43,7,9,48.5,6.55,0.67,L80,B,44,4.88,180.07,1.71,1,0.71,283,12.11,0.35,2024-03-12,161.83,0.582
ITM10824,Electronics,82,55,12,5,16.62,8.91,0.34,L20,C,105,3.25,178.96,0.15,9,0.86,407,10.67,0.65,2024-05-06,211.26,0.649
ITM10825,Automotive,68,77,3,3,21.08,6.95,0.35,L31,A,59,2.26,111.07,1.53,5,0.8,375,5.56,0.78,2024-05-21,269.72,0.537
ITM10826,Apparel,95,87,6,6,32.07,8.28,0.65,L17,C,154,2.8,57.23,1.19,5,0.71,114,7.5,0.66,2024-11-26,91.13,0.555
ITM10827,Pharma,387,87,3,7,2.18,5.86,0.47,L61,D,11,3.93,122.51,1.42,2,0.99,342,7.3,0.26,2024-02-13,182.6,0.565
ITM10828,Apparel,194,25,3,3,44.99,5.49,0.5,L86,C,53,1.5,116.0,0.88,0,0.9,373,4.85,0.94,2024-05-07,176.39,0.745
ITM10829,Electronics,128,80,12,9,26.45,7.38,0.15,L15,B,111,2.49,52.36,1.74,9,0.97,380,14.73,0.2,2024-10-10,101.39,0.476
ITM10830,Pharma,202,28,3,9,23.87,0.69,0.22,L73,D,139,3.82,124.59,0.69,8,1.0,578,8.61,0.91,2024-11-03,154.88,0.668
ITM10831,Groceries,211,11,9,8,43.18,7.06,0.45,L28,C,81,2.28,161.49,0.62,3,0.82,184,13.56,0.81,2024-11-03,21.73,0.785
ITM10832,Apparel,84,19,9,6,47.7,9.38,0.73,L60,A,119,0.64,163.16,0.67,8,0.78,869,9.19,0.28,2024-11-07,133.81,0.508
ITM10833,Electronics,356,59,6,2,21.75,7.28,0.14,L90,D,146,2.78,21.34,1.57,4,0.76,468,10.66,0.39,2024-05-25,88.45,0.535
ITM10834,Automotive,470,90,14,5,9.45,0.85,0.4,L33,D,138,3.82,47.46,1.04,6,0.85,179,1.41,0.48,2024-12-19,260.55,0.461
ITM10835,Pharma,493,21,4,5,40.97,4.09,0.73,L99,B,112,4.9,136.96,1.12,2,0.88,985,8.17,0.93,2024-01-14,113.76,0.719
ITM10836,Apparel,290,79,14,2,20.76,8.19,0.81,L48,B,146,0.67,173.37,1.68,2,0.84,598,11.1,0.98,2024-12-03,65.74,0.704
ITM10837,Apparel,119,31,5,4,46.84,9.61,0.27,L22,A,151,2.93,109.03,1.68,7,0.82,811,2.71,0.27,2024-06-03,163.6,0.346
ITM10838,Groceries,51,41,10,9,47.55,4.02,0.76,L78,C,36,2.52,144.43,0.41,0,0.75,618,10.5,0.52,2024-04-15,245.18,0.753
ITM10839,Groceries,371,93,10,8,6.63,8.49,0.96,L78,C,146,1.59,14.0,1.14,7,0.83,406,2.18,0.32,2024-09-22,112.67,0.405
ITM10840,Automotive,147,10,13,7,47.87,8.71,0.92,L96,D,173,3.37,125.6,0.34,7,0.73,571,12.3,0.42,2024-11-06,255.58,0.62
ITM10841,Automotive,471,63,13,5,19.05,1.67,0.81,L92,D,102,1.24,192.76,1.75,2,0.96,509,14.69,0.98,2024-09-17,104.58,0.769
ITM10842,Electronics,421,67,8,3,32.67,8.53,0.74,L15,C,109,1.78,135.59,1.69,0,0.71,642,9.77,0.99,2024-04-06,223.32,0.701
ITM10843,Electronics,388,79,12,9,2.7,3.58,0.31,L100,C,140,4.02,185.23,1.71,8,0.81,991,2.08,0.58,2024-07-19,43.42,0.375
ITM10844,Automotive,358,92,11,7,44.56,6.14,0.67,L21,C,126,2.57,117.54,1.44,3,0.73,651,9.21,0.35,2024-05-31,28.04,0.535
ITM10845,Automotive,62,27,13,5,32.44,5.62,0.68,L40,D,160,4.97,170.24,0.99,6,0.93,950,11.37,0.64,2024-11-26,223.9,0.647
ITM10846,Pharma,391,15,14,8,32.53,6.8,0.47,L14,B,131,2.24,33.59,0.87,8,0.79,950,14.06,0.46,2024-01-28,116.84,0.59
ITM10847,Groceries,438,54,11,4,45.21,7.53,0.54,L75,B,119,2.58,33.47,0.85,2,0.73,681,1.64,0.94,2024-05-02,123.97,0.631
ITM10848,Electronics,97,32,6,8,25.91,4.69,0.72,L4,A,82,1.85,32.83,0.23,4,0.86,663,11.85,0.85,2024-09-10,176.5,0.797
ITM10849,Groceries,333,32,14,3,21.12,8.94,0.96,L40,C,39,1.56,102.88,1.9,9,0.97,544,2.86,0.45,2024-07-16,296.19,0.352
ITM10850,Groceries,308,35,3,8,43.44,8.19,0.37,L74,C,28,4.65,72.75,0.96,2,0.97,588,12.07,0.21,2024-02-27,59.74,0.661
ITM10851,Automotive,289,86,3,7,37.38,7.96,0.32,L87,C,111,3.87,146.65,1.87,4,0.77,310,13.44,1.0,2024-05-03,96.96,0.666
ITM10852,Pharma,181,16,14,9,47.5,4.85,0.64,L49,A,76,2.0,181.5,1.77,1,0.92,622,13.06,0.75,2024-09-12,198.12,0.711
ITM10853,Apparel,208,88,12,3,47.07,0.86,0.22,L51,C,59,3.65,127.68,1.67,3,0.71,185,10.14,0.54,2024-11-22,213.28,0.558
ITM10854,Pharma,266,53,7,9,19.73,5.18,0.62,L92,B,57,4.85,50.51,1.22,1,0.74,976,8.01,0.43,2024-10-31,214.78,0.599
ITM10855,Pharma,407,36,4,2,22.9,9.04,0.18,L26,C,12,0.83,186.87,0.29,2,0.85,658,13.24,0.2,2024-02-06,182.67,0.718
ITM10856,Groceries,235,35,8,6,13.54,2.31,0.54,L10,A,75,1.69,110.29,0.72,4,0.77,710,8.27,0.32,2024-09-27,180.6,0.576
ITM10857,Pharma,334,88,9,2,33.37,9.83,0.66,L76,D,164,1.4,146.79,1.25,8,0.94,276,3.66,0.2,2024-01-07,52.95,0.392
ITM10858,Electronics,432,45,3,7,18.86,8.17,0.16,L89,D,115,4.41,179.2,0.13,2,0.98,838,14.2,0.68,2024-07-03,252.04,0.868
ITM10859,Groceries,358,64,8,6,39.52,7.24,0.29,L81,B,120,1.31,198.07,0.18,9,0.7,868,6.23,0.73,2024-06-11,12.58,0.571
ITM10860,Electronics,409,73,10,2,6.96,6.93,0.4,L32,B,49,1.89,106.15,1.39,5,0.77,896,9.74,0.81,2024-03-08,131.1,0.607
ITM10861,Apparel,396,66,14,6,6.7,6.08,0.43,L14,B,134,2.95,163.53,1.79,3,0.83,277,3.79,0.35,2024-07-17,72.47,0.448
ITM10862,Groceries,452,78,7,5,11.02,7.35,0.71,L90,D,27,3.29,117.7,1.72,3,0.87,876,2.55,0.28,2024-10-18,40.26,0.432
ITM10863,Apparel,187,70,14,8,5.13,4.51,0.58,L99,C,164,4.14,102.43,0.42,9,0.97,810,8.71,0.72,2024-08-03,102.65,0.632
ITM10864,Groceries,358,11,9,3,31.38,8.53,0.44,L39,A,148,2.33,112.17,1.83,9,0.97,307,8.76,0.6,2024-07-06,200.58,0.468
ITM10865,Automotive,212,64,12,6,8.22,7.12,0.51,L88,A,176,2.9,102.01,1.42,4,0.89,463,6.18,0.9,2024-10-06,154.15,0.618
ITM10866,Pharma,472,89,8,5,8.84,7.83,0.11,L77,C,28,4.84,90.0,1.46,6,0.78,875,5.36,0.63,2024-12-15,263.32,0.487
ITM10867,Automotive,302,96,6,8,1.7,8.03,0.79,L16,D,98,1.84,147.51,0.68,3,0.93,269,6.24,0.56,2024-03-29,183.91,0.653
ITM10868,Apparel,355,47,9,8,39.32,1.37,0.14,L73,D,144,1.62,57.44,1.46,7,0.76,285,12.13,0.59,2024-08-29,83.41,0.546
ITM10869,Pharma,409,89,12,4,40.8,1.03,0.85,L6,A,66,3.7,127.11,1.45,8,0.99,69,6.01,0.83,2024-02-07,159.41,0.539
ITM10870,Groceries,32,87,11,9,8.94,8.11,0.59,L45,B,139,3.97,145.46,1.23,8,0.7,473,13.9,0.21,2024-01-09,75.94,0.484
ITM10871,Pharma,259,38,12,2,37.24,2.96,0.58,L69,B,47,2.37,179.5,0.78,8,0.87,462,2.58,0.93,2024-10-27,61.81,0.556
ITM10872,Electronics,339,35,12,4,22.24,6.03,0.73,L55,A,142,1.46,73.06,1.64,1,0.73,438,14.04,0.77,2024-02-04,286.96,0.703
ITM10873,Pharma,465,44,9,9,12.74,4.72,0.87,L85,A,91,4.01,173.51,1.88,2,0.82,394,10.65,0.91,2024-01-08,145.73,0.66
ITM10874,Electronics,166,88,14,9,31.45,0.71,0.95,L48,C,45,3.52,189.61,1.75,4,0.89,699,5.82,0.97,2024-05-14,198.85,0.595
ITM10875,Pharma,223,76,7,7,9.75,0.88,0.59,L9,C,97,4.44,133.25,0.56,0,0.91,516,1.1,0.38,2024-04-20,263.3,0.617
ITM10876,Electronics,99,96,9,5,38.09,8.36,0.24,L65,C,128,4.3,156.57,0.95,3,0.94,238,12.23,0.66,2024-01-21,103.43,0.728
ITM10877,Apparel,398,38,5,4,3.33,6.27,0.89,L83,C,94,1.42,87.08,0.75,4,0.88,666,14.57,0.59,2024-01-31,238.82,0.733
ITM10878,Automotive,62,43,4,4,48.0,5.48,0.14,L44,C,157,4.25,190.91,1.44,8,0.78,417,14.75,0.63,2024-07-22,238.76,0.575
ITM10879,Groceries,477,50,13,9,4.52,9.47,0.83,L2,C,142,1.29,137.46,1.68,7,0.97,434,6.93,0.24,2024-09-16,248.96,0.426
ITM10880,Pharma,108,50,7,8,29.39,2.14,0.71,L54,B,33,4.39,68.93,0.51,0,0.94,992,1.99,0.93,2024-05-26,64.94,0.75
ITM10881,Automotive,167,32,6,5,45.21,2.95,0.91,L63,A,39,3.97,86.81,1.9,2,0.75,147,5.39,0.96,2024-11-17,289.22,0.584
ITM10882,Groceries,114,80,7,8,1.58,7.69,0.91,L14,D,37,3.06,127.37,1.39,2,0.95,319,5.34,0.75,2024-12-30,89.69,0.632
ITM10883,Groceries,471,12,10,3,25.43,7.86,0.15,L56,C,118,3.39,54.49,0.52,5,0.99,714,2.43,0.41,2024-09-13,235.28,0.56
ITM10884,Electronics,447,67,14,6,18.15,4.35,0.65,L47,B,144,0.97,153.24,0.81,3,0.89,267,8.35,0.83,2024-07-31,57.07,0.714
ITM10885,Apparel,170,41,6,7,29.44,9.53,0.21,L82,A,179,0.68,52.69,0.3,3,0.78,70,9.46,0.78,2024-08-04,278.03,0.748
ITM10886,Apparel,21,40,11,7,12.05,9.41,0.17,L59,A,44,1.99,122.44,1.23,0,0.88,321,11.2,0.66,2024-12-25,134.08,0.734
ITM10887,Automotive,395,91,9,2,4.18,0.62,0.5,L91,A,128,4.2,142.43,0.42,9,0.8,763,1.71,0.34,2024-07-24,203.91,0.429
ITM10888,Apparel,41,52,12,8,31.67,2.14,0.19,L20,C,43,2.6,173.35,1.42,3,0.9,209,4.86,0.36,2024-02-12,256.56,0.515
ITM10889,Pharma,390,16,14,6,21.43,8.29,0.76,L56,C,112,1.51,149.44,1.5,0,0.86,541,5.97,0.67,2024-11-23,91.89,0.636
ITM10890,Apparel,332,10,9,9,31.5,3.68,0.97,L23,D,126,4.26,161.78,1.01,4,0.98,478,13.49,0.3,2024-10-01,122.81,0.655
ITM10891,Automotive,347,70,10,2,11.32,1.41,0.61,L94,C,85,1.53,183.46,0.28,2,0.89,625,13.62,0.78,2024-10-02,100.88,0.848
ITM10892,Apparel,26,23,14,7,17.6,7.96,0.31,L67,A,63,4.17,123.58,1.26,9,0.76,645,4.64,0.37,2024-11-11,92.03,0.382
ITM10893,Pharma,225,61,8,6,28.52,4.82,0.86,L84,A,38,2.54,170.79,0.81,4,0.92,634,7.82,0.93,2024-03-19,157.99,0.713
ITM10894,Electronics,459,15,10,4,30.06,5.18,0.87,L35,B,147,2.59,54.06,1.9,2,0.79,621,6.95,0.92,2024-05-22,168.56,0.605
ITM10895,Automotive,394,19,5,3,19.24,2.27,0.76,L79,B,36,1.73,164.8,1.08,4,0.78,915,8.37,0.43,2024-02-12,32.28,0.566
ITM10896,Electronics,470,80,12,9,14.72,6.78,0.65,L69,D,22,4.55,52.12,0.24,3,0.82,708,5.01,0.27,2024-06-07,205.25,0.601
ITM10897,Electronics,133,99,12,4,14.41,5.74,0.88,L100,B,51,0.9,187.58,1.31,8,0.7,96,7.48,0.69,2024-02-10,131.8,0.487
ITM10898,Electronics,291,39,3,3,9.56,2.46,0.25,L62,D,174,1.15,72.69,1.58,5,0.99,272,3.04,0.56,2024-09-18,267.96,0.493
ITM10899,Groceries,102,30,8,9,16.94,3.73,0.94,L60,B,30,3.36,42.65,0.4,9,0.86,207,10.93,0.31,2024-04-14,266.8,0.56
ITM10900,Groceries,198,69,3,8,10.77,6.17,0.95,L56,A,140,4.33,38.15,0.95,1,0.93,96,6.18,0.63,2024-03-20,218.83,0.679
ITM10901,Electronics,229,90,11,5,32.06,9.29,0.88,L94,C,145,0.93,45.58,1.51,0,0.78,850,8.59,0.99,2024-10-01,257.6,0.718
ITM10902,Automotive,483,83,4,2,28.88,9.24,0.33,L76,C,79,3.8,95.03,0.14,0,0.92,771,9.46,0.26,2024-06-16,277.53,0.748
ITM10903,Pharma,347,72,13,2,19.75,3.24,0.87,L35,D,154,3.84,109.21,0.16,0,0.87,582,12.71,0.41,2024-07-19,177.43,0.809
ITM10904,Pharma,143,51,4,5,16.97,7.49,0.55,L42,C,19,3.12,183.62,1.39,8,0.83,400,2.14,0.63,2024-10-27,291.85,0.422
ITM10905,Apparel,132,60,9,6,12.64,7.87,0.64,L32,C,150,2.69,82.39,1.48,4,0.99,368,7.76,0.83,2024-11-20,287.07,0.639
ITM10906,Automotive,31,73,4,5,27.24,8.18,0.86,L12,B,115,1.94,51.32,1.71,3,0.85,280,13.52,0.22,2024-11-28,41.87,0.563
ITM10907,Groceries,145,85,12,8,46.03,5.92,0.13,L36,A,21,2.08,151.33,0.86,9,0.9,347,5.62,0.79,2024-12-14,161.6,0.547
ITM10908,Electronics,72,65,10,7,34.6,0.6,0.43,L58,C,137,3.53,35.58,0.84,4,0.7,494,7.22,0.31,2024-11-25,43.2,0.534
ITM10909,Apparel,350,89,8,5,37.48,7.74,0.83,L32,A,160,0.79,179.53,1.15,8,0.79,154,2.19,0.86,2024-02-03,208.4,0.484
ITM10910,Pharma,408,50,9,3,41.88,1.51,0.83,L97,B,137,3.13,87.79,1.54,2,0.97,687,11.51,0.75,2024-06-07,231.93,0.703
ITM10911,Groceries,302,41,9,7,18.23,1.61,0.86,L60,B,70,1.75,126.63,1.32,2,0.93,932,2.19,0.57,2024-12-23,266.56,0.557
ITM10912,Groceries,159,24,8,5,4.08,6.25,0.25,L73,C,35,2.6,45.38,0.72,1,0.86,348,9.83,0.86,2024-08-11,198.5,0.783
ITM10913,Electronics,420,71,12,2,31.51,9.84,0.74,L79,C,24,3.02,37.65,0.76,7,0.97,117,6.24,0.79,2024-05-02,141.66,0.619
ITM10914,Pharma,409,36,13,4,10.24,2.8,0.23,L86,B,31,4.49,161.78,1.55,6,0.85,587,5.73,0.81,2024-01-30,55.22,0.533
ITM10915,Automotive,116,37,11,3,28.88,6.64,0.81,L49,B,98,3.11,91.64,1.12,1,0.87,722,9.2,0.43,2024-05-05,46.28,0.651
ITM10916,Groceries,24,90,11,8,37.24,3.38,0.32,L44,D,74,1.52,197.48,0.29,3,0.81,669,8.95,0.7,2024-02-14,150.84,0.732
ITM10917,Electronics,76,73,9,3,39.4,9.04,0.76,L4,D,163,0.86,109.62,0.39,6,0.89,850,6.68,0.31,2024-08-10,251.44,0.57
ITM10918,Automotive,431,68,11,9,15.79,6.14,0.51,L64,A,30,3.32,170.67,1.72,0,0.8,866,4.9,0.86,2024-02-29,227.71,0.625
ITM10919,Pharma,353,67,12,6,26.11,2.47,0.99,L42,B,161,2.95,196.19,2.0,0,0.82,645,8.11,0.62,2024-08-20,265.43,0.596
ITM10920,Groceries,88,11,5,4,31.43,2.99,0.62,L24,A,25,3.52,63.42,0.74,7,0.99,90,4.74,0.86,2024-11-09,245.19,0.619
ITM10921,Automotive,137,45,5,3,41.15,4.61,0.67,L63,B,169,2.57,162.17,0.83,5,0.73,249,2.44,0.37,2024-11-07,69.59,0.47
ITM10922,Automotive,395,80,3,9,38.31,1.66,0.43,L28,A,25,4.21,14.18,0.39,1,0.73,597,12.19,0.3,2024-01-29,68.09,0.71
ITM10923,Automotive,78,22,7,5,49.41,1.25,0.76,L46,D,51,4.64,139.15,0.55,9,0.71,912,10.83,0.75,2024-06-07,142.82,0.601
ITM10924,Groceries,52,24,6,3,1.4,6.96,0.55,L34,B,169,0.68,151.59,0.91,9,0.8,424,2.18,0.25,2024-12-07,65.44,0.368
ITM10925,Groceries,337,98,4,3,22.44,4.37,0.12,L44,B,50,3.85,100.7,0.64,0,0.82,455,3.28,0.4,2024-12-02,64.37,0.624
ITM10926,Apparel,69,96,11,3,13.55,7.4,0.65,L36,A,117,0.66,40.8,1.43,2,0.73,283,2.4,0.93,2024-03-30,87.66,0.581
ITM10927,Pharma,387,69,5,6,6.87,1.55,0.85,L77,A,134,2.5,127.18,1.12,3,0.86,557,12.07,0.31,2024-03-02,16.54,0.623
ITM10928,Electronics,38,31,10,3,45.66,6.29,0.31,L90,C,161,2.58,180.53,1.66,4,0.87,291,11.82,0.5,2024-01-07,175.69,0.586
ITM10929,Automotive,233,72,8,3,49.9,4.71,0.3,L36,C,22,3.63,186.95,1.48,9,0.93,992,6.71,0.96,2024-12-28,125.02,0.539
ITM10930,Apparel,216,99,7,6,9.85,1.05,0.65,L72,D,88,2.09,151.76,0.34,2,0.99,388,12.5,0.22,2024-03-11,78.84,0.735
ITM10931,Electronics,398,84,3,9,2.88,5.68,0.84,L2,B,147,4.19,60.11,0.33,4,0.89,69,14.64,0.56,2024-12-25,48.92,0.772
ITM10932,Apparel,469,83,6,7,14.48,1.29,0.32,L67,B,51,2.04,175.36,1.8,6,0.73,904,14.59,0.83,2024-01-06,142.2,0.607
ITM10933,Groceries,497,34,5,4,41.91,8.36,0.94,L25,A,178,2.04,178.88,1.66,8,0.73,713,14.73,0.93,2024-03-24,184.57,0.602
ITM10934,Automotive,66,57,3,9,15.4,6.5,0.93,L11,D,130,1.5,79.78,0.99,4,0.93,943,12.85,0.79,2024-09-11,292.25,0.736
ITM10935,Electronics,186,52,14,8,3.79,5.79,0.28,L31,B,140,3.58,44.77,0.35,3,0.9,220,4.04,0.91,2024-06-26,83.61,0.721
ITM10936,Electronics,471,47,7,7,3.57,1.77,0.34,L93,D,25,0.84,176.19,1.81,9,0.75,265,1.8,0.23,2024-09-24,17.64,0.259
ITM10937,Electronics,308,50,8,2,21.94,3.23,0.73,L53,C,53,2.13,178.17,0.54,8,0.78,917,12.36,0.28,2024-09-21,223.44,0.563
ITM10938,Electronics,160,54,4,6,46.66,5.18,0.96,L63,A,167,1.7,29.17,0.17,7,0.93,890,5.32,0.79,2024-05-12,78.2,0.658
ITM10939,Electronics,103,97,5,6,15.01,6.52,0.74,L72,B,130,1.53,193.73,1.86,4,0.87,793,5.73,0.8,2024-03-26,150.44,0.544
ITM10940,Apparel,201,49,13,3,21.93,2.24,0.5,L98,A,174,0.77,111.29,1.64,8,0.88,65,2.02,0.68,2024-07-09,244.39,0.415
ITM10941,Automotive,410,26,8,3,5.99,0.58,0.25,L31,C,33,1.36,198.81,1.42,8,0.76,332,11.01,0.78,2024-03-05,20.72,0.553
ITM10942,Groceries,98,97,6,8,25.19,3.78,0.51,L89,D,35,2.51,94.55,0.16,0,0.89,350,7.03,0.89,2024-05-17,51.04,0.834
ITM10943,Groceries,234,66,11,2,35.13,5.09,0.65,L61,D,67,2.77,111.32,1.1,5,0.93,214,3.86,0.64,2024-03-01,38.47,0.555
ITM10944,Groceries,33,11,7,3,14.29,2.25,0.4,L83,C,18,1.71,60.56,1.34,4,0.97,830,10.13,0.96,2024-01-16,77.78,0.707
ITM10945,Groceries,234,71,6,5,15.54,5.18,0.56,L92,C,135,3.43,180.8,1.54,5,0.92,740,14.72,0.76,2024-06-20,60.18,0.678
ITM10946,Apparel,422,97,4,3,42.26,3.72,0.22,L63,B,28,2.01,94.31,1.0,9,0.87,307,7.98,0.58,2024-08-07,101.81,0.516
ITM10947,Pharma,147,18,8,3,1.51,4.82,0.51,L58,B,37,2.15,164.78,1.91,2,0.9,637,9.49,0.54,2024-05-19,226.43,0.584
ITM10948,Automotive,329,77,12,5,32.19,3.8,0.18,L3,B,144,4.02,25.15,0.57,2,0.85,666,3.28,0.8,2024-09-25,22.28,0.677
ITM10949,Electronics,496,90,4,2,20.3,6.47,0.14,L12,B,54,2.98,159.77,0.23,9,0.77,402,3.25,0.7,2024-02-02,31.39,0.534
ITM10950,Pharma,267,26,14,5,15.62,0.91,0.87,L38,B,137,4.79,103.15,0.73,4,0.96,136,7.42,0.85,2024-05-14,173.65,0.708
ITM10951,Groceries,423,59,9,6,33.22,2.12,0.28,L29,D,103,2.12,11.03,1.36,6,0.86,876,12.83,0.82,2024-12-30,160.88,0.651
ITM10952,Pharma,48,49,5,5,41.9,4.61,0.62,L52,B,174,4.23,52.99,1.5,3,0.88,575,13.73,0.62,2024-10-22,147.48,0.673
ITM10953,Automotive,299,67,11,4,28.36,3.88,0.23,L89,C,25,3.82,46.81,1.5,5,1.0,920,9.98,0.96,2024-11-17,159.61,0.675
ITM10954,Electronics,357,84,13,6,2.52,4.22,0.34,L32,C,14,4.51,152.84,0.31,4,1.0,994,6.05,0.76,2024-02-09,225.19,0.722
ITM10955,Electronics,338,94,7,3,23.61,8.14,0.43,L40,B,166,4.81,100.67,1.78,1,0.88,847,11.5,0.36,2024-09-11,177.07,0.603
ITM10956,Automotive,221,30,10,8,23.68,8.92,0.23,L85,C,61,0.53,40.35,0.63,0,0.71,808,5.09,0.69,2024-08-21,142.52,0.685
ITM10957,Automotive,380,27,13,6,27.65,2.86,0.14,L75,A,160,0.9,58.79,0.5,5,0.82,927,4.07,0.36,2024-09-18,33.71,0.54
ITM10958,Groceries,76,64,8,2,33.88,8.45,0.89,L48,D,15,3.53,105.77,1.27,4,0.98,802,12.14,0.65,2024-07-03,292.68,0.681
ITM10959,Electronics,411,38,14,2,1.95,4.86,0.11,L61,D,173,2.26,13.73,0.5,8,0.79,915,11.52,0.83,2024-01-29,79.41,0.668
ITM10960,Pharma,237,33,12,5,25.6,3.1,0.16,L71,B,170,4.19,90.58,1.07,6,1.0,58,13.35,0.85,2024-09-12,262.06,0.721
ITM10961,Apparel,81,83,10,6,29.83,9.86,0.82,L68,A,58,0.55,138.83,0.87,0,0.73,512,9.07,0.72,2024-10-17,119.9,0.724
ITM10962,Apparel,176,26,13,3,17.82,8.34,0.35,L45,B,178,4.13,108.37,0.54,9,0.87,585,13.55,0.83,2024-03-26,208.34,0.687
ITM10963,Automotive,221,27,14,2,33.75,9.95,0.75,L55,B,89,1.11,123.64,0.65,5,0.85,673,1.37,0.58,2024-07-07,141.7,0.539
ITM10964,Groceries,36,51,5,7,12.18,2.1,0.23,L96,C,107,1.81,72.06,0.91,6,0.78,346,4.55,0.64,2024-03-21,112.71,0.534
ITM10965,Apparel,341,93,5,3,16.55,1.87,0.31,L71,D,116,4.86,44.78,0.76,2,0.98,266,12.26,0.9,2024-05-10,188.15,0.823
